key,economy,year,score
DIGITAL_I04,SRB,2024,4
DIGITAL_I04,WB6_AVG,2024,3.1
DIGITAL_I05,ALB,2024,3
DIGITAL_I05,BIH,2024,2.2
DIGITAL_I05,KOS,2024,2.5
DIGITAL_I05,MNE,2024,3
DIGITAL_I05,MKD,2024,1.5
DIGITAL_I05,SRB,2024,3.5
DIGITAL_I05,WB6_AVG,2024,2.6
DIGITAL_I06,ALB,2024,1
DIGITAL_I06,BIH,2024,0.5
DIGITAL_I06,KOS,2024,1
DIGITAL_I06,MNE,2024,1
DIGITAL_I06,MKD,2024,0.5
DIGITAL_I06,SRB,2024,3
DIGITAL_I06,WB6_AVG,2024,1.2
DIGITAL_I07,ALB,2024,2.5
DIGITAL_I07,BIH,2024,1.5
DIGITAL_I07,KOS,2024,2.5
DIGITAL_I07,MNE,2024,2.5
DIGITAL_I07,MKD,2024,1.5
DIGITAL_I07,SRB,2024,2.5
DIGITAL_I07,WB6_AVG,2024,2.2
DIGITAL_I08,ALB,2024,2
DIGITAL_I08,BIH,2024,1
DIGITAL_I08,KOS,2024,2
DIGITAL_I08,MNE,2024,1
DIGITAL_I08,MKD,2024,0.5
DIGITAL_I08,SRB,2024,1
DIGITAL_I08,WB6_AVG,2024,1.3
DIGITAL_I09,ALB,2024,2.5
DIGITAL_I09,BIH,2024,2
DIGITAL_I09,KOS,2024,3.5
DIGITAL_I09,MNE,2024,2.5
DIGITAL_I09,MKD,2024,2.5
DIGITAL_I09,SRB,2024,3.5
DIGITAL_I09,WB6_AVG,2024,2.8
DIGITAL_I10,ALB,2024,2.5
DIGITAL_I10,BIH,2024,1.5
DIGITAL_I10,KOS,2024,3
DIGITAL_I10,MNE,2024,3.5
DIGITAL_I10,MKD,2024,2.5
DIGITAL_I10,SRB,2024,3.5
DIGITAL_I10,WB6_AVG,2024,2.8
DIGITAL_I11,ALB,2024,3.5
DIGITAL_I11,BIH,2024,1.5
DIGITAL_I11,KOS,2024,3
DIGITAL_I11,MNE,2024,2.5
DIGITAL_I11,MKD,2024,2
DIGITAL_I11,SRB,2024,3.5
DIGITAL_I11,WB6_AVG,2024,2.7
TRANSPORT_I01,ALB,2024,3.5
TRANSPORT_I01,BIH,2024,2.2
TRANSPORT_I01,KOS,2024,3
TRANSPORT_I01,MNE,2024,3.5
TRANSPORT_I01,MKD,2024,2.5
TRANSPORT_I01,SRB,2024,3
TRANSPORT_I01,WB6_AVG,2024,3
TRANSPORT_I02,ALB,2024,4.5
TRANSPORT_I02,BIH,2024,1.5
TRANSPORT_I02,KOS,2024,1
TRANSPORT_I02,MNE,2024,3.5
TRANSPORT_I02,MKD,2024,2
TRANSPORT_I02,SRB,2024,4
TRANSPORT_I02,WB6_AVG,2024,2.8
TRANSPORT_I03,ALB,2024,3.5
TRANSPORT_I03,BIH,2024,3
TRANSPORT_I03,KOS,2024,2.5
TRANSPORT_I03,MNE,2024,3.5
TRANSPORT_I03,MKD,2024,2
TRANSPORT_I03,SRB,2024,4
TRANSPORT_I03,WB6_AVG,2024,3.1
TRANSPORT_I04,ALB,2024,2.5
TRANSPORT_I04,BIH,2024,1.3
TRANSPORT_I04,KOS,2024,1.5
TRANSPORT_I04,MNE,2024,0.5
TRANSPORT_I04,MKD,2024,1
TRANSPORT_I04,SRB,2024,2
TRANSPORT_I04,WB6_AVG,2024,1.5
TRANSPORT_I05,ALB,2024,3
TRANSPORT_I05,BIH,2024,1.5
TRANSPORT_I05,KOS,2024,2.5
TRANSPORT_I05,MNE,2024,2
TRANSPORT_I05,MKD,2024,2
TRANSPORT_I05,SRB,2024,3
TRANSPORT_I05,WB6_AVG,2024,2.3
TRANSPORT_I06,ALB,2024,3
TRANSPORT_I06,BIH,2024,2
TRANSPORT_I06,KOS,2024,2
TRANSPORT_I06,MNE,2024,2.5
TRANSPORT_I06,MKD,2024,2.5
TRANSPORT_I06,SRB,2024,3
TRANSPORT_I06,WB6_AVG,2024,2.5
TRANSPORT_I07,ALB,2024,2
TRANSPORT_I07,BIH,2024,0
TRANSPORT_I07,KOS,2024,2
TRANSPORT_I07,MNE,2024,2
TRANSPORT_I07,MKD,2024,1
TRANSPORT_I07,SRB,2024,1.5
TRANSPORT_I07,WB6_AVG,2024,1.4
TRANSPORT_I08,ALB,2024,1.5
TRANSPORT_I08,BIH,2024,0.3
TRANSPORT_I08,KOS,2024,1.5
TRANSPORT_I08,MNE,2024,2.5
TRANSPORT_I08,MKD,2024,1
TRANSPORT_I08,SRB,2024,1.5
TRANSPORT_I08,WB6_AVG,2024,1.4
TRANSPORT_I09,ALB,2024,3
TRANSPORT_I09,BIH,2024,2
TRANSPORT_I09,KOS,2024,2
TRANSPORT_I09,MNE,2024,2
TRANSPORT_I09,MKD,2024,2
TRANSPORT_I09,SRB,2024,3
TRANSPORT_I09,WB6_AVG,2024,2.3
TRANSPORT_I10,ALB,2024,1.5
TRANSPORT_I10,BIH,2024,1.5
TRANSPORT_I10,KOS,2024,1.5
TRANSPORT_I10,MNE,2024,2.5
TRANSPORT_I10,MKD,2024,1.5
TRANSPORT_I10,SRB,2024,2.5
TRANSPORT_I10,WB6_AVG,2024,1.8
ENERGY_I01,ALB,2024,3
ENERGY_I01,BIH,2024,2
ENERGY_I01,KOS,2024,3.5
ENERGY_I01,MNE,2024,3.5
ENERGY_I01,MKD,2024,3.5
ENERGY_I01,SRB,2024,3.5
ENERGY_I01,WB6_AVG,2024,3.2
ENERGY_I02,ALB,2024,4
ENERGY_I02,BIH,2024,2
ENERGY_I02,KOS,2024,3.5
ENERGY_I02,MNE,2024,4
ENERGY_I02,MKD,2024,4
ENERGY_I02,SRB,2024,3.5
ENERGY_I02,WB6_AVG,2024,3.5
ENERGY_I03,ALB,2024,3.5
ENERGY_I03,BIH,2024,1.3
ENERGY_I03,KOS,2024,3.5
ENERGY_I03,MNE,2024,1.5
ENERGY_I03,MKD,2024,3.5
ENERGY_I03,SRB,2024,2.5
ENERGY_I03,WB6_AVG,2024,2.6
ENERGY_I04,ALB,2024,3.5
ENERGY_I04,BIH,2024,2
ENERGY_I04,KOS,2024,2.5
ENERGY_I04,MNE,2024,1.0
ENERGY_I04,MKD,2024,2.5
ENERGY_I04,SRB,2024,2.5
ENERGY_I04,WB6_AVG,2024,2.3
ENERGY_I05,ALB,2024,2.5
ENERGY_I05,BIH,2024,2
ENERGY_I05,KOS,2024,2.5
ENERGY_I05,MNE,2024,1.5
ENERGY_I05,MKD,2024,2.5
ENERGY_I05,SRB,2024,2.5
ENERGY_I05,WB6_AVG,2024,2.3
ENERGY_I06,ALB,2024,4
ENERGY_I06,BIH,2024,3
ENERGY_I06,KOS,2024,4
ENERGY_I06,MNE,2024,3.0
ENERGY_I06,MKD,2024,4.0
ENERGY_I06,SRB,2024,3.5
ENERGY_I06,WB6_AVG,2024,3.6
ENERGY_I07,ALB,2024,3
ENERGY_I07,BIH,2024,2
ENERGY_I07,KOS,2024,3.5
ENERGY_I07,MNE,2024,3.5
ENERGY_I07,MKD,2024,3.5
ENERGY_I07,SRB,2024,3.5
ENERGY_I07,WB6_AVG,2024,3.2
ENERGY_I08,ALB,2024,2.5
ENERGY_I08,BIH,2024,1
ENERGY_I08,KOS,2024,2
ENERGY_I08,MNE,2024,1.5
ENERGY_I08,MKD,2024,3.5
ENERGY_I08,SRB,2024,2.5
ENERGY_I08,WB6_AVG,2024,2.2
ENERGY_I09,ALB,2024,3.5
ENERGY_I09,BIH,2024,1.5
ENERGY_I09,KOS,2024,3.0
ENERGY_I09,MNE,2024,4.0
ENERGY_I09,MKD,2024,4.0
ENERGY_I09,SRB,2024,4.0
ENERGY_I09,WB6_AVG,2024,3.3
ENERGY_I10,ALB,2024,4.5
ENERGY_I10,BIH,2024,2.0
ENERGY_I10,KOS,2024,4.5
ENERGY_I10,MNE,2024,4.0
ENERGY_I10,MKD,2024,3.5
ENERGY_I10,SRB,2024,3.0
ENERGY_I10,WB6_AVG,2024,3.6
ENERGY_I11,ALB,2024,4.0
ENERGY_I11,BIH,2024,2.5
ENERGY_I11,KOS,2024,3.5
ENERGY_I11,MNE,2024,2.0
ENERGY_I11,MKD,2024,3.5
ENERGY_I11,SRB,2024,2.5
ENERGY_I11,WB6_AVG,2024,3.0
ENVIRONMENT_I01,ALB,2024,3.0
ENVIRONMENT_I01,BIH,2024,2.5
ENVIRONMENT_I01,KOS,2024,2.5
ENVIRONMENT_I01,MNE,2024,3.5
ENVIRONMENT_I01,MKD,2024,3.0
ENVIRONMENT_I01,SRB,2024,3.0
ENVIRONMENT_I01,WB6_AVG,2024,2.9
ENVIRONMENT_I02,ALB,2024,2.5
ENVIRONMENT_I02,BIH,2024,2.0
ENVIRONMENT_I02,KOS,2024,2.0
ENVIRONMENT_I02,MNE,2024,2.5
ENVIRONMENT_I02,MKD,2024,1.5
ENVIRONMENT_I02,SRB,2024,2.5
ENVIRONMENT_I02,WB6_AVG,2024,2.2
ENVIRONMENT_I03,ALB,2024,2.0
ENVIRONMENT_I03,BIH,2024,1.5
ENVIRONMENT_I03,KOS,2024,2.5
ENVIRONMENT_I03,MNE,2024,3.0
ENVIRONMENT_I03,MKD,2024,2.0
ENVIRONMENT_I03,SRB,2024,3.5
ENVIRONMENT_I03,WB6_AVG,2024,2.4
ENVIRONMENT_I04,ALB,2024,2.5
ENVIRONMENT_I04,BIH,2024,1.8
ENVIRONMENT_I04,KOS,2024,2.0
ENVIRONMENT_I04,MNE,2024,1.5
ENVIRONMENT_I04,MKD,2024,2.0
ENVIRONMENT_I04,SRB,2024,2.5
ENVIRONMENT_I04,WB6_AVG,2024,2.0
ENVIRONMENT_I05,ALB,2024,2.5
ENVIRONMENT_I05,BIH,2024,2.0
ENVIRONMENT_I05,KOS,2024,2.0
ENVIRONMENT_I05,MNE,2024,2.5
ENVIRONMENT_I05,MKD,2024,2.5
ENVIRONMENT_I05,SRB,2024,2.5
ENVIRONMENT_I05,WB6_AVG,2024,2.3
ENVIRONMENT_I06,ALB,2024,3.5
ENVIRONMENT_I06,BIH,2024,2.0
ENVIRONMENT_I06,KOS,2024,2.0
ENVIRONMENT_I06,MNE,2024,2.5
ENVIRONMENT_I06,MKD,2024,3.0
ENVIRONMENT_I06,SRB,2024,1.5
ENVIRONMENT_I06,WB6_AVG,2024,2.4
ENVIRONMENT_I07,ALB,2024,2.0
ENVIRONMENT_I07,BIH,2024,1.5
ENVIRONMENT_I07,KOS,2024,1.5
ENVIRONMENT_I07,MNE,2024,1.0
ENVIRONMENT_I07,MKD,2024,1.5
ENVIRONMENT_I07,SRB,2024,2.0
ENVIRONMENT_I07,WB6_AVG,2024,1.6
ENVIRONMENT_I08,ALB,2024,2.5
ENVIRONMENT_I08,BIH,2024,2.3
ENVIRONMENT_I08,KOS,2024,2.5
ENVIRONMENT_I08,MNE,2024,2.5
ENVIRONMENT_I08,MKD,2024,3.0
ENVIRONMENT_I08,SRB,2024,2.5
ENVIRONMENT_I08,WB6_AVG,2024,2.6
ENVIRONMENT_I09,ALB,2024,2.5
ENVIRONMENT_I09,BIH,2024,2.0
ENVIRONMENT_I09,KOS,2024,2.5
ENVIRONMENT_I09,MNE,2024,2.5
ENVIRONMENT_I09,MKD,2024,1.5
ENVIRONMENT_I09,SRB,2024,2.5
ENVIRONMENT_I09,WB6_AVG,2024,2.3
ENVIRONMENT_I10,ALB,2024,2.0
ENVIRONMENT_I10,BIH,2024,1.5
ENVIRONMENT_I10,KOS,2024,2.0
ENVIRONMENT_I10,MNE,2024,2.5
ENVIRONMENT_I10,MKD,2024,2.5
ENVIRONMENT_I10,SRB,2024,2.5
ENVIRONMENT_I10,WB6_AVG,2024,2.2
AGRICULTURE_I01,ALB,2024,3.5
AGRICULTURE_I01,BIH,2024,2.0
AGRICULTURE_I01,KOS,2024,3.5
AGRICULTURE_I01,MNE,2024,3.5
AGRICULTURE_I01,MKD,2024,3.0
AGRICULTURE_I01,SRB,2024,3.5
AGRICULTURE_I01,WB6_AVG,2024,3.2
AGRICULTURE_I02,ALB,2024,3.0
AGRICULTURE_I02,BIH,2024,2.5
AGRICULTURE_I02,KOS,2024,4.0
AGRICULTURE_I02,MNE,2024,2.0
AGRICULTURE_I02,MKD,2024,3.0
AGRICULTURE_I02,SRB,2024,4.0
AGRICULTURE_I02,WB6_AVG,2024,3.1
AGRICULTURE_I03,ALB,2024,4.0
AGRICULTURE_I03,BIH,2024,2.3
AGRICULTURE_I03,KOS,2024,4.0
AGRICULTURE_I03,MNE,2024,2.5
AGRICULTURE_I03,MKD,2024,3.0
AGRICULTURE_I03,SRB,2024,4.0
AGRICULTURE_I03,WB6_AVG,2024,3.3
AGRICULTURE_I04,ALB,2024,4.0
AGRICULTURE_I04,BIH,2024,2.8
AGRICULTURE_I04,KOS,2024,3.5
AGRICULTURE_I04,MNE,2024,3.5
AGRICULTURE_I04,MKD,2024,4.0
AGRICULTURE_I04,SRB,2024,3.5
AGRICULTURE_I04,WB6_AVG,2024,3.6
AGRICULTURE_I05,ALB,2024,3.0
AGRICULTURE_I05,BIH,2024,3.0
AGRICULTURE_I05,KOS,2024,3.5
AGRICULTURE_I05,MNE,2024,3.0
AGRICULTURE_I05,MKD,2024,3.5
AGRICULTURE_I05,SRB,2024,3.5
AGRICULTURE_I05,WB6_AVG,2024,3.3
AGRICULTURE_I06,ALB,2024,3.5
AGRICULTURE_I06,BIH,2024,2.3
AGRICULTURE_I06,KOS,2024,3.5
AGRICULTURE_I06,MNE,2024,2.5
AGRICULTURE_I06,MKD,2024,2.5
AGRICULTURE_I06,SRB,2024,4.0
AGRICULTURE_I06,WB6_AVG,2024,3.1
AGRICULTURE_I07,ALB,2024,4.0
AGRICULTURE_I07,BIH,2024,2.3
AGRICULTURE_I07,KOS,2024,3.0
AGRICULTURE_I07,MNE,2024,4.5
AGRICULTURE_I07,MKD,2024,4.0
AGRICULTURE_I07,SRB,2024,3.0
AGRICULTURE_I07,WB6_AVG,2024,3.5
AGRICULTURE_I08,ALB,2024,3.5
AGRICULTURE_I08,BIH,2024,2.8
AGRICULTURE_I08,KOS,2024,2.5
AGRICULTURE_I08,MNE,2024,4.0
AGRICULTURE_I08,MKD,2024,3.0
AGRICULTURE_I08,SRB,2024,4.0
AGRICULTURE_I08,WB6_AVG,2024,3.3
TOURISM_I01,ALB,2024,3.0
TOURISM_I01,BIH,2024,1.0
TOURISM_I01,KOS,2024,2.0
TOURISM_I01,MNE,2024,4.5
TOURISM_I01,MKD,2024,2.2
TOURISM_I01,SRB,2024,2.0
TOURISM_I01,WB6_AVG,2024,2.4
TOURISM_I02,ALB,2024,2.5
TOURISM_I02,BIH,2024,1.2
TOURISM_I02,KOS,2024,2.0
TOURISM_I02,MNE,2024,4.5
TOURISM_I02,MKD,2024,1.8
TOURISM_I02,SRB,2024,3.0
TOURISM_I02,WB6_AVG,2024,2.5
TOURISM_I03,ALB,2024,3.0
TOURISM_I03,BIH,2024,1.3
TOURISM_I03,KOS,2024,3.0
TOURISM_I03,MNE,2024,4.5
TOURISM_I03,MKD,2024,2.5
TOURISM_I03,SRB,2024,3.0
TOURISM_I03,WB6_AVG,2024,2.9
TOURISM_I04,ALB,2024,3.0
TOURISM_I04,BIH,2024,2.2
TOURISM_I04,KOS,2024,4.0
TOURISM_I04,MNE,2024,4.5
TOURISM_I04,MKD,2024,3.5
TOURISM_I04,SRB,2024,4.0
TOURISM_I04,WB6_AVG,2024,3.5
TOURISM_I05,ALB,2024,3.5
TOURISM_I05,BIH,2024,0.3
TOURISM_I05,KOS,2024,2.0
TOURISM_I05,MNE,2024,4.0
TOURISM_I05,MKD,2024,2.0
TOURISM_I05,SRB,2024,2.5
TOURISM_I05,WB6_AVG,2024,2.4
TOURISM_I06,ALB,2024,3.5
TOURISM_I06,BIH,2024,3.0
TOURISM_I06,KOS,2024,2.5
TOURISM_I06,MNE,2024,4.0
TOURISM_I06,MKD,2024,2.5
TOURISM_I06,SRB,2024,4.0
TOURISM_I06,WB6_AVG,2024,3.3
TOURISM_I07,ALB,2024,3.0
TOURISM_I07,BIH,2024,2.0
TOURISM_I07,KOS,2024,2.5
TOURISM_I07,MNE,2024,3.0
TOURISM_I07,MKD,2024,2.5
TOURISM_I07,SRB,2024,2.5
TOURISM_I07,WB6_AVG,2024,2.6
TOURISM_I08,ALB,2024,1.5
TOURISM_I08,BIH,2024,0.3
TOURISM_I08,KOS,2024,1.0
TOURISM_I08,MNE,2024,4.5
TOURISM_I08,MKD,2024,1.5
TOURISM_I08,SRB,2024,3.0
TOURISM_I08,WB6_AVG,2024,2.0
TOURISM_I09,ALB,2024,2.5
TOURISM_I09,BIH,2024,1.0
TOURISM_I09,KOS,2024,2.5
TOURISM_I09,MNE,2024,4.0
TOURISM_I09,MKD,2024,0.5
TOURISM_I09,SRB,2024,2.0
TOURISM_I09,WB6_AVG,2024,2.1
TOURISM_I10,ALB,2024,2.0
TOURISM_I10,BIH,2024,1.0
TOURISM_I10,KOS,2024,1.0
TOURISM_I10,MNE,2024,4.0
TOURISM_I10,MKD,2024,0.5
TOURISM_I10,SRB,2024,2.0
TOURISM_I10,WB6_AVG,2024,1.8
